Player,Born,Rk,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,xA,A-xAG,KP,01-Mar,PPA,CrsPA,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,Rk_stats_playing_time,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Market_Value_Million_EUR,Single_Pos,Predicted_Single_Pos,Single_Pos_Encoded,Age_Category,age_category_weight,Age_Description,Predicted_Value,Undervaluation,undervaluation,Valuation_Category
Yannik Keitel,2000.0,1337.0,de GER,MF,Stuttgart,de Bundesliga,24.0,11,2,270,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,2,11,3,0.0,0.19,5,2,40.0,1.67,0.67,0.0,0.0,20.3,0,0.11,-0.5,-0.5,156,190,82.1,2404,735,0.1,0.0,1.0,17.0,3.0,0.0,186.0,4.0,4.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,6,3.0,5.0,1.0,10.0,90.0,1.0,5.0,2.0,3.0,4,13,6,0,225,7.0,50.0,143.0,35.0,4.0,225.0,1.0,1.0,100.0,0.0,0.0,105,405.0,182.0,0.0,1.0,2.0,1.0,164,1655.0,25.0,8.8,86.0,0.0,9.0,11.0,18.0,2.18,5.0,4.0,1.0,0.33,0.01,6.6,4.5,2.1,0.71,0.0,2,6.0,0.0,0,0,0,7,4,4.0,50.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,3.5,MF,Midfielder,3,Developing (22-24),1.3390469607992679,Developing,,,,
Yannik Lührs,2003.0,1534.0,de GER,DF,Dortmund,de Bundesliga,20.0,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.03,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,152,166,91.6,2551,603,0.0,0.0,1.0,5.0,0.0,0.0,158.0,7.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,1.41,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1.0,0.0,0.0,0.0,49.76326745164003,0.0,0.0,0.0,0.0,2,3,4,0,176,11.0,89.0,84.0,4.0,0.0,176.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,131,536.0,147.0,0.0,0.0,0.0,1.0,140,1899.0,42.0,4.2,90.0,1.0,2.0,19.0,7.0,0.33,2.0,4.0,-2.0,-1.42,-2.09,1.4,2.5,-1.1,-0.77,0.0,2,0.0,0.0,0,0,0,5,4,1.0,80.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.6,DF,Defender,0,Prospect (<=21),0.9841782348311271,Young,,,,
Yarek Gasiorowski,2005.0,980.0,es ESP,DF,Valencia,es La Liga,19.0,15,9,947,10.5,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.2,9,38,0,0.0,0.12,3,0,0.0,0.29,0.0,0.0,0.2717892800840777,7.6,0,0.38,-1.1,-1.1,387,482,80.3,7508,2627,0.3,-0.1,3.0,43.0,3.0,1.0,448.0,34.0,17.0,1.0,1.0,3,16.0,0.0,0.0,0.0,0.0,0.0,7,7,0.67,5.0,1.0,0.0,0.0,1.0,0.0,0,0.0,19,16,16.0,3.0,0.0,13.0,69.2,4.0,17.0,6.0,11.0,26,45,60,0,620,73.0,295.0,309.0,22.0,6.0,620.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,276,1329.0,736.0,2.0,0.0,1.0,0.0,337,1212.0,63.0,27.7,88.0,5.0,6.0,26.0,23.0,0.93,11.0,22.0,-11.0,-1.05,-1.08,12.8,19.2,-6.4,-0.61,0.0,5,2.0,0.0,0,0,0,40,24,13.0,64.9,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,7.5,DF,Defender,0,Prospect (<=21),0.9841782348311271,Young,5.984249047109033,-1.5157509528909667,1.5157509528909667,Slightly Undervalued
Yaser Asprilla,2003.0,169.0,co COL,"FW,MF",Girona,es La Liga,20.0,27,15,1405,15.6,3,1,4,3,0,0,2,0,2.1,2.1,2.8,4.9,72,77,140,0.26,0.31,38,11,28.9,2.43,0.7,0.08,0.27,22.9,2,0.05,0.9,0.9,471,653,72.1,8613,2194,3.4,-1.8,24.0,35.0,38.0,9.0,591.0,56.0,15.0,6.0,10.0,93,10.0,24.0,16.0,4.0,0.0,6.0,24,61,3.91,45.0,7.0,7.0,1.0,1.0,0.0,7,0.45,22,12,6.0,8.0,8.0,23.0,34.8,15.0,14.0,0.0,14.0,7,29,7,1,831,11.0,69.0,319.0,453.0,48.0,831.0,64.0,29.0,45.3,25.0,39.1,534,3762.0,1860.0,37.0,29.0,45.0,17.0,607,211.0,52.0,41.1,76.0,6.0,12.0,22.0,3.0,1.0,18.0,28.0,-10.0,-0.64,-0.37,20.1,21.3,-1.1,-0.07,0.0,12,23.0,1.0,0,1,0,62,4,3.0,57.1,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,FW,Midfielder,1,Prospect (<=21),0.9841782348311271,Young,,,,
Yasin Ayari,2003.0,182.0,se SWE,MF,Brighton,eng Premier League,20.0,34,22,1965,21.8,2,1,3,2,0,0,3,0,2.4,2.4,2.3,4.8,30,75,61,0.14,0.22,28,8,28.6,1.28,0.37,0.07,0.25,18.7,2,0.09,-0.4,-0.4,793,973,81.5,11915,3328,2.6,-1.3,30.0,55.0,18.0,4.0,880.0,92.0,34.0,10.0,1.0,69,3.0,37.0,27.0,6.0,1.0,1.0,14,61,2.79,36.0,13.0,3.0,3.0,4.0,2.0,6,0.27,59,32,15.0,31.0,13.0,56.0,46.4,30.0,24.0,6.0,18.0,20,79,26,0,1233,58.0,275.0,624.0,354.0,45.0,1233.0,45.0,18.0,40.0,18.0,40.0,655,3244.0,1466.0,25.0,6.0,38.0,22.0,801,226.0,58.0,57.5,78.0,8.0,12.0,22.0,2.0,1.68,31.0,28.0,3.0,0.14,-0.11,32.5,29.6,2.9,0.13,0.0,37,26.0,3.0,0,1,0,118,16,20.0,44.4,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,22.0,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,19.6983156450734,-2.3016843549266035,2.3016843549266,Slightly Undervalued
Yassin Belkhdim,2002.0,282.0,fr FRA,MF,Angers,fr Ligue 1,22.0,29,16,1523,16.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.4,17,37,31,0.12,0.08,9,5,55.6,0.53,0.3,0.11,0.2,17.3,0,0.09,0.2,0.2,394,487,80.9,5963,1404,0.5,0.4,5.0,27.0,3.0,1.0,484.0,3.0,2.0,1.0,4.0,16,1.0,0.0,0.0,0.0,0.0,0.0,17,12,0.71,10.0,0.0,0.0,2.0,0.0,0.0,1,0.06,53,27,26.0,21.0,6.0,58.0,46.6,31.0,23.0,6.0,17.0,21,74,41,1,702,46.0,236.0,347.0,130.0,18.0,702.0,15.0,2.0,13.3,12.0,80.0,343,1717.0,728.0,7.0,2.0,31.0,14.0,403,345.0,53.0,49.8,78.0,6.0,13.0,21.0,4.0,1.0,16.0,26.0,-10.0,-0.59,0.05,16.7,27.9,-11.2,-0.66,0.0,28,15.0,2.0,0,0,0,74,5,15.0,25.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,1.0,MF,Midfielder,3,Developing (22-24),1.3390469607992679,Developing,1.7921948743380207,0.7921948743380207,-0.7921948743380207,Fairly Rated
Yassine Kechta,2002.0,1333.0,ma MAR,"MF,FW",Le Havre,fr Ligue 1,22.0,31,25,2096,23.3,2,0,2,2,0,0,4,0,2.5,2.5,1.2,3.7,44,97,85,0.09,0.16,29,9,31.0,1.25,0.39,0.07,0.22,25.7,2,0.09,-0.5,-0.5,599,756,79.2,10281,3000,1.4,-1.2,15.0,60.0,18.0,5.0,705.0,45.0,9.0,2.0,8.0,36,3.0,11.0,10.0,1.0,0.0,6.0,15,48,2.06,27.0,2.0,3.0,3.0,10.0,3.0,4,0.17,60,36,32.0,21.0,7.0,78.0,42.3,45.0,25.0,2.0,23.0,26,86,32,2,1014,29.0,220.0,544.0,275.0,27.0,1014.0,35.0,13.0,37.1,18.0,51.4,533,3304.0,1695.0,33.0,4.0,35.0,24.0,627,1650.0,68.0,68.5,79.0,4.0,6.0,19.0,2.0,1.0,26.0,42.0,-16.0,-0.69,0.71,27.6,37.2,-9.6,-0.41,0.0,42,33.0,4.0,1,0,0,113,10,27.0,27.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,5.0,MF,Midfielder,3,Developing (22-24),1.3390469607992679,Developing,5.795932877996376,0.7959328779963757,-0.7959328779963757,Fairly Rated
Yaya Kader Fofana,2004.0,1301.0,ml MLI,"MF,FW",Reims,fr Ligue 1,20.0,12,8,634,7.0,1,1,2,1,0,0,4,0,0.6,0.6,1.7,2.3,19,22,29,0.28,0.32,13,4,30.8,1.85,0.57,0.08,0.25,20.1,0,0.05,0.4,0.4,177,232,76.3,2512,795,1.0,-0.7,7.0,14.0,10.0,1.0,228.0,4.0,3.0,3.0,0.0,6,0.0,1.0,0.0,0.0,0.0,0.0,5,22,3.12,16.0,0.0,4.0,0.0,1.0,1.0,5,0.71,17,11,8.0,5.0,4.0,12.0,33.3,8.0,11.0,2.0,9.0,3,20,2,0,317,7.0,78.0,156.0,92.0,17.0,317.0,22.0,14.0,63.6,8.0,36.4,209,1359.0,773.0,12.0,6.0,14.0,8.0,220,1613.0,53.0,20.7,69.0,0.0,4.0,22.0,2.0,1.5,12.0,7.0,5.0,0.71,1.41,8.3,8.6,-0.4,-0.05,0.0,16,7.0,0.0,0,0,0,33,4,10.0,28.6,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,4.0,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,5.671510054664642,1.6715100546646422,-1.6715100546646422,Slightly Overvalued
Yehor Yarmoliuk,2004.0,2796.0,ua UKR,MF,Brentford,eng Premier League,20.0,31,15,1450,16.1,0,0,0,0,0,0,6,0,0.6,0.6,0.9,1.5,15,63,47,0.0,0.09,9,2,22.2,0.56,0.12,0.0,0.0,15.9,0,0.07,-0.6,-0.6,661,760,87.0,11716,2679,0.9,-0.9,9.0,71.0,8.0,4.0,752.0,7.0,3.0,4.0,9.0,16,4.0,0.0,0.0,0.0,0.0,1.0,12,26,1.62,21.0,0.0,2.0,1.0,1.0,1.0,2,0.12,49,28,21.0,21.0,7.0,55.0,50.9,27.0,26.0,9.0,17.0,13,62,33,0,960,61.0,277.0,501.0,203.0,15.0,960.0,27.0,13.0,48.1,11.0,40.7,520,2790.0,908.0,19.0,3.0,26.0,21.0,599,3438.0,47.0,42.4,79.0,6.0,16.0,16.0,7.0,1.52,27.0,25.0,2.0,0.12,-0.2,22.8,26.1,-3.3,-0.21,0.0,19,13.0,2.0,0,0,0,113,8,10.0,44.4,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,,,,
Yehvann Diouf,1999.0,744.0,sn SEN,GK,Reims,fr Ligue 1,24.0,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,1,1,100.0,0.03,0.03,0.0,0.0,11.8,0,0.06,-0.1,-0.1,848,1219,69.6,23052,16792,0.0,0.0,0.0,12.0,0.0,0.0,874.0,339.0,119.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1,7,0.21,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2,1,2.0,0.0,0.0,3.0,33.3,2.0,0.0,0.0,0.0,1,3,22,4,1324,1062.0,1304.0,19.0,1.0,1.0,1324.0,2.0,2.0,100.0,0.0,0.0,684,3495.0,2108.0,0.0,0.0,2.0,0.0,575,924.0,90.0,100.0,90.0,34.0,0.0,20.71093413689195,0.0,0.97,33.0,47.0,-14.0,-0.41,-0.17596189764661935,37.4,57.4,-19.9,-0.59,0.0,0,3.0,0.0,0,0,0,45,6,0.0,100.0,47.0,1.38,179.0,131.0,76.0,8.0,9.0,17.0,7.0,20.6,5.0,4.0,1.0,0.0,1.0,8.0,0.0,61.6,0.33,14.6,0.43,154.0,477.0,32.3,993.0,153.0,34.4,33.3,554.0,31.0,5.6,42.0,1.24,14.6,12.0,GK,Goalkeeper,2,Developing (22-24),1.3390469607992679,Developing,9.094175496979666,-2.905824503020334,2.905824503020334,Slightly Undervalued
Yeray Álvarez,1995.0,105.0,es ESP,DF,Athletic Club,es La Liga,29.0,21,20,1781,19.8,1,0,1,1,0,0,4,0,0.5,0.5,0.2,0.7,19,105,0,0.05,0.04,9,2,22.2,0.45,0.1,0.11,0.5,15.5,0,0.05,0.5,0.5,994,1182,84.1,20211,7016,0.4,-0.2,4.0,80.0,3.0,2.0,1126.0,52.0,40.0,1.0,16.0,3,2.0,0.0,0.0,0.0,0.0,4.0,13,18,0.91,15.0,0.0,0.0,0.0,0.0,3.0,2,0.1,25,13,14.0,9.0,2.0,22.0,68.2,7.0,10.0,6.0,4.0,34,59,129,1,1425,100.0,554.0,825.0,55.0,14.0,1425.0,9.0,6.0,66.7,3.0,33.3,792,4934.0,3165.0,8.0,0.0,11.0,7.0,903,134.0,85.0,52.1,89.0,19.0,1.0,2.0,9.0,1.9,20.0,11.0,9.0,0.45,-0.42,25.1,15.9,9.2,0.46,0.0,15,15.0,0.0,0,0,0,83,49,42.0,53.8,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,7.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,8.359078635219293,1.3590786352192925,-1.3590786352192925,Slightly Overvalued
Yeremi Pino,2002.0,2126.0,es ESP,"MF,FW",Villarreal,es La Liga,21.0,34,25,1934,21.5,4,7,11,4,0,0,11,0,3.9,3.9,5.3,9.2,42,66,213,0.51,0.43,29,8,27.6,1.35,0.37,0.14,0.5,12.8,0,0.13,0.1,0.1,523,708,73.9,7895,2225,3.8,1.7,37.0,35.0,32.0,8.0,699.0,9.0,1.0,6.0,1.0,47,7.0,1.0,0.0,0.0,0.0,0.0,43,67,3.12,53.0,0.0,5.0,5.0,3.0,1.0,11,0.51,60,32,20.0,32.0,8.0,65.0,49.2,33.0,38.0,3.0,35.0,8,68,18,0,986,30.0,169.0,356.0,477.0,104.0,986.0,58.0,25.0,43.1,25.0,43.1,565,2781.0,1416.0,26.0,21.0,52.0,23.0,668,2620.0,57.0,56.5,69.0,1.0,9.0,24.0,1.0,1.79,43.0,28.0,15.0,0.7,0.4,37.4,22.7,14.7,0.68,0.0,49,30.0,15.0,1,0,0,93,12,16.0,42.9,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,,,,
Yerry Mina,1994.0,1751.0,co COL,DF,Cagliari,it Serie A,29.0,31,31,2569,28.5,1,0,1,1,0,0,6,1,2.3,2.3,0.3,2.6,17,76,9,0.04,0.09,26,8,30.8,0.91,0.28,0.04,0.13,11.2,0,0.09,-1.3,-1.3,1198,1394,85.9,22018,8376,0.7,-0.3,4.0,63.0,6.0,1.0,1313.0,78.0,67.0,1.0,2.0,1,6.0,0.0,0.0,0.0,0.0,3.0,8,26,0.91,22.0,0.0,0.0,4.0,0.0,0.0,2,0.07,66,32,43.0,21.0,2.0,52.0,76.9,12.0,59.0,35.0,24.0,37,103,163,3,1797,332.0,1047.0,686.0,89.0,43.0,1797.0,8.0,3.0,37.5,2.0,25.0,948,4858.0,2737.0,11.0,0.0,20.0,13.0,969,2158.0,83.0,75.1,83.0,23.0,0.0,20.71093413689195,1.0,0.97,27.0,40.0,-13.0,-0.46,-0.14,31.8,38.6,-6.8,-0.24,1.0,40,58.0,2.0,0,0,0,158,94,50.0,65.3,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,3.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,3.2856960596114577,0.2856960596114577,-0.2856960596114577,Fairly Rated
Yerson Mosquera,2001.0,1801.0,co COL,DF,Wolves,eng Premier League,23.0,5,5,441,4.9,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,0,7,0,0.0,0.09,2,0,0.0,0.41,0.0,0.0,0.2717892800840777,12.4,0,0.17,-0.3,-0.3,205,240,85.4,3996,1184,0.0,-0.1,2.0,16.0,1.0,1.0,230.0,9.0,4.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,7,9.0,2.0,0.0,14.0,64.3,5.0,13.0,10.0,3.0,10,21,14,0,294,43.0,170.0,115.0,12.0,7.0,294.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,168,683.0,322.0,1.0,0.0,4.0,1.0,182,2223.0,88.0,12.9,88.0,4.0,0.0,20.71093413689195,0.0,0.2,5.0,12.0,-7.0,-1.43,-1.19,4.9,6.0,-1.1,-0.22,0.0,6,7.0,1.0,0,0,0,24,11,6.0,64.7,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,8.0,DF,Defender,0,Developing (22-24),1.3390469607992679,Developing,,,,
Ylber Ramadani,1996.0,2168.0,al ALB,MF,Lecce,it Serie A,28.0,29,21,1807,20.1,1,1,2,1,0,0,4,0,0.6,0.6,1.1,1.7,9,60,7,0.1,0.09,17,6,35.3,0.85,0.3,0.06,0.17,25.7,0,0.04,0.4,0.4,696,848,82.1,12407,3503,0.4,-0.1,16.0,52.0,4.0,0.0,822.0,21.0,18.0,2.0,4.0,6,1.0,1.0,1.0,0.0,0.0,5.0,10,35,1.74,33.0,0.0,0.0,1.0,0.0,1.0,4,0.2,51,28,24.0,27.0,0.0,52.0,63.5,19.0,26.0,9.0,17.0,24,75,26,3,1038,64.0,346.0,587.0,123.0,8.0,1038.0,24.0,13.0,54.2,11.0,45.8,537,2424.0,902.0,11.0,2.0,21.0,22.0,651,2675.0,62.0,52.8,76.0,6.0,8.0,26.0,8.0,1.07,11.0,33.0,-22.0,-1.1,-0.59,17.2,31.6,-14.4,-0.72,0.0,18,11.0,0.0,0,0,0,117,15,25.0,37.5,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,1.8,MF,Midfielder,3,Prime (25-29),1.0859280183645197,Prime,2.284102125740809,0.4841021257408091,-0.48410212574080913,Fairly Rated
